"state","county","county_name","county_fips5","R","county_groups"
"TN","G4700890","Jefferson County","47089","TN","county_group_182"
"TN","G4700910","Johnson County","47091","TN","county_group_174"
"TN","G4700930","Knox County","47093","TN","county_group_3"
"TN","G4700950","Lake County","47095","TN","county_group_284"
"TN","G4700970","Lauderdale County","47097","TN","county_group_389"
"TN","G4700990","Lawrence County","47099","TN","county_group_572"
"TN","G4701010","Lewis County","47101","TN","county_group_572"
"TN","G4701030","Lincoln County","47103","TN","county_group_126"
"TN","G4701050","Loudon County","47105","TN","county_group_246"
"TN","G4701070","McMinn County","47107","TN","county_group_100"
"TN","G4701090","McNairy County","47109","TN","county_group_351"
"TN","G4701110","Macon County","47111","TN","county_group_549"
"TN","G4701130","Madison County","47113","TN","county_group_589"
"TN","G4701150","Marion County","47115","TN","county_group_282"
"TN","G4701170","Marshall County","47117","TN","county_group_243"
"TN","G4701190","Maury County","47119","TN","county_group_243"
"TN","G4701210","Meigs County","47121","TN","county_group_282"
"TN","G4701230","Monroe County","47123","TN","county_group_246"
"TN","G4701250","Montgomery County","47125","TN","county_group_225"
"TN","G4701270","Moore County","47127","TN","county_group_126"
"TN","G4701290","Morgan County","47129","TN","county_group_292"
"TN","G4701310","Obion County","47131","TN","county_group_284"
"TN","G4701330","Overton County","47133","TN","county_group_369"
"TN","G4701350","Perry County","47135","TN","county_group_572"
"TN","G4701370","Pickett County","47137","TN","county_group_369"
"TN","G4701390","Polk County","47139","TN","county_group_100"
"TN","G4701410","Putnam County","47141","TN","county_group_369"
"TN","G4701430","Rhea County","47143","TN","county_group_282"
"TN","G4701450","Roane County","47145","TN","county_group_246"
"TN","G4701470","Robertson County","47147","TN","county_group_436"
"TN","G4701490","Rutherford County","47149","TN","independent_county_G4701490"
"TN","G4701510","Scott County","47151","TN","county_group_292"
"TN","G4701530","Sequatchie County","47153","TN","county_group_282"
"TN","G4701550","Sevier County","47155","TN","county_group_182"
"TN","G4701570","Shelby County","47157","TN","independent_county_G4701570"
"TN","G4701590","Smith County","47159","TN","county_group_549"
"TN","G4701610","Stewart County","47161","TN","county_group_225"
"TN","G4701630","Sullivan County","47163","TN","county_group_154"
"TN","G4701650","Sumner County","47165","TN","independent_county_G4701650"
"TN","G4701670","Tipton County","47167","TN","county_group_389"
"TN","G4701690","Trousdale County","47169","TN","county_group_549"
"TN","G4701710","Unicoi County","47171","TN","county_group_174"
"TN","G4701730","Union County","47173","TN","county_group_3"
"TN","G4701750","Van Buren County","47175","TN","county_group_279"
"TN","G4701770","Warren County","47177","TN","county_group_549"
"TN","G4701790","Washington County","47179","TN","independent_county_G4701790"
"TN","G4701810","Wayne County","47181","TN","county_group_572"
"TN","G4701830","Weakley County","47183","TN","county_group_525"
"TN","G4701850","White County","47185","TN","county_group_279"
"TN","G4701870","Williamson County","47187","TN","independent_county_G4701870"
"TN","G4701890","Wilson County","47189","TN","independent_county_G4701890"
"TX","G4800010","Anderson County","48001","TX_ERCOT_E","county_group_468"
"TX","G4800030","Andrews County","48003","TX_ERCOT_W","county_group_490"
"TX","G4800050","Angelina County","48005","TX_ERCOT_E","county_group_443"
"TX","G4800070","Aransas County","48007","TX_ERCOT_E","county_group_595"
"TX","G4800090","Archer County","48009","TX_ERCOT_E","county_group_81"
"TX","G4800110","Armstrong County","48011","TX_SPP","county_group_309"
"TX","G4800130","Atascosa County","48013","TX_ERCOT_E","county_group_465"
"TX","G4800150","Austin County","48015","TX_ERCOT_E","county_group_6"
"TX","G4800170","Bailey County","48017","TX_SPP","county_group_551"
"TX","G4800190","Bandera County","48019","TX_ERCOT_E","county_group_465"
"TX","G4800210","Bastrop County","48021","TX_ERCOT_E","county_group_611"
"TX","G4800230","Baylor County","48023","TX_ERCOT_W","county_group_619"
"TX","G4800250","Bee County","48025","TX_ERCOT_E","county_group_595"
"TX","G4800270","Bell County","48027","TX_ERCOT_E","independent_county_G4800270"
"TX","G4800290","Bexar County","48029","TX_ERCOT_E","independent_county_G4800290"
"TX","G4800310","Blanco County","48031","TX_ERCOT_E","county_group_181"
"TX","G4800330","Borden County","48033","TX_ERCOT_W","county_group_131"
"TX","G4800350","Bosque County","48035","TX_ERCOT_E","county_group_33"
"TX","G4800370","Bowie County","48037","TX_MISO","county_group_5"
"TX","G4800390","Brazoria County","48039","TX_ERCOT_E","independent_county_G4800390"
"TX","G4800410","Brazos County","48041","TX_ERCOT_E","independent_county_G4800410"
"TX","G4800430","Brewster County","48043","TX_ERCOT_W","county_group_490"
"TX","G4800450","Briscoe County","48045","TX_ERCOT_W","county_group_619"
"TX","G4800470","Brooks County","48047","TX_ERCOT_E","county_group_26"
"TX","G4800490","Brown County","48049","TX_ERCOT_E","county_group_617"
"TX","G4800510","Burleson County","48051","TX_ERCOT_E","county_group_366"
"TX","G4800530","Burnet County","48053","TX_ERCOT_E","county_group_349"
"TX","G4800550","Caldwell County","48055","TX_ERCOT_E","county_group_611"
"TX","G4800570","Calhoun County","48057","TX_ERCOT_E","county_group_579"
"TX","G4800590","Callahan County","48059","TX_ERCOT_W","county_group_619"
"TX","G4800610","Cameron County","48061","TX_ERCOT_E","independent_county_G4800610"
"TX","G4800630","Camp County","48063","TX_MISO","county_group_618"
"TX","G4800650","Carson County","48065","TX_SPP","county_group_309"
"TX","G4800670","Cass County","48067","TX_MISO","county_group_5"
"TX","G4800690","Castro County","48069","TX_SPP","county_group_309"
"TX","G4800710","Chambers County","48071","TX_MISO","county_group_604"
"TX","G4800730","Cherokee County","48073","TX_ERCOT_E","county_group_54"
"TX","G4800750","Childress County","48075","TX_ERCOT_W","county_group_619"
"TX","G4800770","Clay County","48077","TX_ERCOT_E","county_group_81"
"TX","G4800790","Cochran County","48079","TX_SPP","county_group_551"
"TX","G4800810","Coke County","48081","TX_ERCOT_W","county_group_131"
"TX","G4800830","Coleman County","48083","TX_ERCOT_W","county_group_619"
"TX","G4800850","Collin County","48085","TX_ERCOT_E","independent_county_G4800850"
"TX","G4800870","Collingsworth County","48087","TX_SPP","county_group_309"
"TX","G4800890","Colorado County","48089","TX_ERCOT_E","county_group_6"
"TX","G4800910","Comal County","48091","TX_ERCOT_E","independent_county_G4800910"
"TX","G4800930","Comanche County","48093","TX_ERCOT_E","county_group_617"
"TX","G4800950","Concho County","48095","TX_ERCOT_W","county_group_131"
"TX","G4800970","Cooke County","48097","TX_ERCOT_E","county_group_136"
"TX","G4800990","Coryell County","48099","TX_ERCOT_E","county_group_349"
"TX","G4801010","Cottle County","48101","TX_ERCOT_W","county_group_619"
"TX","G4801030","Crane County","48103","TX_ERCOT_W","county_group_490"
"TX","G4801050","Crockett County","48105","TX_ERCOT_W","county_group_131"
"TX","G4801070","Crosby County","48107","TX_ERCOT_W","county_group_619"
"TX","G4801090","Culberson County","48109","TX_ERCOT_W","county_group_490"
"TX","G4801110","Dallam County","48111","TX_SPP","county_group_309"
"TX","G4801130","Dallas County","48113","TX_ERCOT_E","independent_county_G4801130"
"TX","G4801150","Dawson County","48115","TX_ERCOT_W","county_group_131"
"TX","G4801170","Deaf Smith County","48117","TX_SPP","county_group_309"
"TX","G4801190","Delta County","48119","TX_ERCOT_E","county_group_197"
"TX","G4801210","Denton County","48121","TX_ERCOT_E","independent_county_G4801210"
"TX","G4801230","DeWitt County","48123","TX_ERCOT_E","county_group_140"
"TX","G4801250","Dickens County","48125","TX_ERCOT_W","county_group_619"
"TX","G4801270","Dimmit County","48127","TX_ERCOT_E","county_group_561"
"TX","G4801290","Donley County","48129","TX_SPP","county_group_309"
"TX","G4801310","Duval County","48131","TX_ERCOT_E","county_group_358"
"TX","G4801330","Eastland County","48133","TX_ERCOT_E","county_group_617"
"TX","G4801350","Ector County","48135","TX_ERCOT_W","independent_county_G4801350"
"TX","G4801370","Edwards County","48137","TX_ERCOT_E","county_group_561"
"TX","G4801390","Ellis County","48139","TX_ERCOT_E","independent_county_G4801390"
"TX","G4801410","El Paso County","48141","TX_ERCOT_W","independent_county_G4801410"
"TX","G4801430","Erath County","48143","TX_ERCOT_E","county_group_449"
"TX","G4801450","Falls County","48145","TX_ERCOT_E","county_group_33"
"TX","G4801470","Fannin County","48147","TX_ERCOT_E","county_group_136"
"TX","G4801490","Fayette County","48149","TX_ERCOT_E","county_group_611"
"TX","G4801510","Fisher County","48151","TX_ERCOT_W","county_group_619"
"TX","G4801530","Floyd County","48153","TX_SPP","county_group_551"
"TX","G4801550","Foard County","48155","TX_ERCOT_W","county_group_619"
"TX","G4801570","Fort Bend County","48157","TX_ERCOT_E","independent_county_G4801570"
"TX","G4801590","Franklin County","48159","TX_ERCOT_E","county_group_197"
"TX","G4801610","Freestone County","48161","TX_ERCOT_E","county_group_33"
"TX","G4801630","Frio County","48163","TX_ERCOT_E","county_group_465"
"TX","G4801650","Gaines County","48165","TX_SPP","county_group_551"
"TX","G4801670","Galveston County","48167","TX_ERCOT_E","independent_county_G4801670"
"TX","G4801690","Garza County","48169","TX_SPP","county_group_551"
"TX","G4801710","Gillespie County","48171","TX_ERCOT_E","county_group_181"
"TX","G4801730","Glasscock County","48173","TX_ERCOT_W","county_group_131"
"TX","G4801750","Goliad County","48175","TX_ERCOT_E","county_group_140"
"TX","G4801770","Gonzales County","48177","TX_ERCOT_E","county_group_140"
"TX","G4801790","Gray County","48179","TX_SPP","county_group_309"
"TX","G4801810","Grayson County","48181","TX_ERCOT_E","county_group_136"
"TX","G4801830","Gregg County","48183","TX_MISO","independent_county_G4801830"
"TX","G4801850","Grimes County","48185","TX_ERCOT_E","county_group_366"
"TX","G4801870","Guadalupe County","48187","TX_ERCOT_E","independent_county_G4801870"
"TX","G4801890","Hale County","48189","TX_SPP","county_group_551"
"TX","G4801910","Hall County","48191","TX_ERCOT_W","county_group_619"
"TX","G4801930","Hamilton County","48193","TX_ERCOT_E","county_group_349"
"TX","G4801950","Hansford County","48195","TX_SPP","county_group_309"
"TX","G4801970","Hardeman County","48197","TX_ERCOT_W","county_group_619"
"TX","G4801990","Hardin County","48199","TX_MISO","county_group_43"
"TX","G4802010","Harris County","48201","TX_ERCOT_E","independent_county_G4802010"
"TX","G4802030","Harrison County","48203","TX_MISO","county_group_194"
"TX","G4802050","Hartley County","48205","TX_SPP","county_group_309"
"TX","G4802070","Haskell County","48207","TX_ERCOT_W","county_group_619"
"TX","G4802090","Hays County","48209","TX_ERCOT_E","independent_county_G4802090"
"TX","G4802110","Hemphill County","48211","TX_SPP","county_group_309"
"TX","G4802130","Henderson County","48213","TX_ERCOT_E","county_group_468"
"TX","G4802150","Hidalgo County","48215","TX_ERCOT_E","independent_county_G4802150"
"TX","G4802170","Hill County","48217","TX_ERCOT_E","county_group_33"
"TX","G4802190","Hockley County","48219","TX_SPP","county_group_551"
"TX","G4802210","Hood County","48221","TX_ERCOT_E","county_group_449"
"TX","G4802230","Hopkins County","48223","TX_ERCOT_E","county_group_197"
"TX","G4802250","Houston County","48225","TX_ERCOT_E","county_group_623"
"TX","G4802270","Howard County","48227","TX_ERCOT_W","county_group_131"
"TX","G4802290","Hudspeth County","48229","TX_ERCOT_W","county_group_490"
"TX","G4802310","Hunt County","48231","TX_ERCOT_E","county_group_280"
"TX","G4802330","Hutchinson County","48233","TX_SPP","county_group_309"
"TX","G4802350","Irion County","48235","TX_ERCOT_W","county_group_131"
"TX","G4802370","Jack County","48237","TX_ERCOT_E","county_group_81"
"TX","G4802390","Jackson County","48239","TX_ERCOT_E","county_group_140"
"TX","G4802410","Jasper County","48241","TX_MISO","county_group_530"
"TX","G4802430","Jeff Davis County","48243","TX_ERCOT_W","county_group_490"
"TX","G4802450","Jefferson County","48245","TX_MISO","independent_county_G4802450"
"TX","G4802470","Jim Hogg County","48247","TX_ERCOT_E","county_group_358"
"TX","G4802490","Jim Wells County","48249","TX_ERCOT_E","county_group_26"
"TX","G4802510","Johnson County","48251","TX_ERCOT_E","independent_county_G4802510"
"TX","G4802530","Jones County","48253","TX_ERCOT_W","county_group_619"
"TX","G4802550","Karnes County","48255","TX_ERCOT_E","county_group_140"
"TX","G4802570","Kaufman County","48257","TX_ERCOT_E","independent_county_G4802570"
"TX","G4802590","Kendall County","48259","TX_ERCOT_E","county_group_181"
"TX","G4802610","Kenedy County","48261","TX_ERCOT_E","county_group_26"
"TX","G4802630","Kent County","48263","TX_ERCOT_W","county_group_619"
"TX","G4802650","Kerr County","48265","TX_ERCOT_E","county_group_181"
"TX","G4802670","Kimble County","48267","TX_ERCOT_E","county_group_349"
"TX","G4802690","King County","48269","TX_ERCOT_W","county_group_619"
"TX","G4802710","Kinney County","48271","TX_ERCOT_W","county_group_131"
"TX","G4802730","Kleberg County","48273","TX_ERCOT_E","county_group_26"
"TX","G4802750","Knox County","48275","TX_ERCOT_W","county_group_619"
"TX","G4802770","Lamar County","48277","TX_ERCOT_E","county_group_197"
"TX","G4802790","Lamb County","48279","TX_SPP","county_group_551"
"TX","G4802810","Lampasas County","48281","TX_ERCOT_E","county_group_349"
"TX","G4802830","La Salle County","48283","TX_ERCOT_E","county_group_561"
"TX","G4802850","Lavaca County","48285","TX_ERCOT_E","county_group_140"
"TX","G4802870","Lee County","48287","TX_ERCOT_E","county_group_611"
"TX","G4802890","Leon County","48289","TX_ERCOT_E","county_group_366"
"TX","G4802910","Liberty County","48291","TX_MISO","county_group_604"
"TX","G4802930","Limestone County","48293","TX_ERCOT_E","county_group_33"
"TX","G4802950","Lipscomb County","48295","TX_SPP","county_group_309"
"TX","G4802970","Live Oak County","48297","TX_ERCOT_E","county_group_358"
"TX","G4802990","Llano County","48299","TX_ERCOT_E","county_group_349"
"TX","G483010","Loving County","48301","TX_ERCOT_W","county_group_490"
"TX","G4803030","Lubbock County","48303","TX_SPP","independent_county_G4803030"
"TX","G4803050","Lynn County","48305","TX_SPP","county_group_551"
"TX","G4803070","McCulloch County","48307","TX_ERCOT_E","county_group_349"
"TX","G4803090","McLennan County","48309","TX_ERCOT_E","independent_county_G4803090"
"TX","G4803110","McMullen County","48311","TX_ERCOT_E","county_group_358"
"TX","G4803130","Madison County","48313","TX_ERCOT_E","county_group_366"
"TX","G4803150","Marion County","48315","TX_MISO","county_group_194"
"TX","G4803170","Martin County","48317","TX_ERCOT_W","county_group_131"
"TX","G4803190","Mason County","48319","TX_ERCOT_E","county_group_349"
"TX","G4803210","Matagorda County","48321","TX_ERCOT_E","county_group_6"
"TX","G4803230","Maverick County","48323","TX_ERCOT_E","county_group_561"
"TX","G4803250","Medina County","48325","TX_ERCOT_E","county_group_465"
"TX","G4803270","Menard County","48327","TX_ERCOT_E","county_group_349"
"TX","G4803290","Midland County","48329","TX_ERCOT_W","independent_county_G4803290"
"TX","G4803310","Milam County","48331","TX_ERCOT_E","county_group_366"
"TX","G4803330","Mills County","48333","TX_ERCOT_E","county_group_349"
"TX","G4803350","Mitchell County","48335","TX_ERCOT_W","county_group_619"
"TX","G4803370","Montague County","48337","TX_ERCOT_E","county_group_81"
"TX","G4803390","Montgomery County","48339","TX_MISO","independent_county_G4803390"
"TX","G4803410","Moore County","48341","TX_SPP","county_group_309"
"TX","G4803430","Morris County","48343","TX_MISO","county_group_618"
"TX","G4803450","Motley County","48345","TX_ERCOT_W","county_group_619"
"TX","G4803470","Nacogdoches County","48347","TX_MISO","county_group_622"
"TX","G4803490","Navarro County","48349","TX_ERCOT_E","county_group_33"
"TX","G4803510","Newton County","48351","TX_MISO","county_group_530"
"TX","G4803530","Nolan County","48353","TX_ERCOT_W","county_group_619"
"TX","G4803550","Nueces County","48355","TX_ERCOT_E","independent_county_G4803550"
"TX","G4803570","Ochiltree County","48357","TX_SPP","county_group_309"
"TX","G4803590","Oldham County","48359","TX_SPP","county_group_309"
"TX","G4803610","Orange County","48361","TX_MISO","county_group_43"
"TX","G4803630","Palo Pinto County","48363","TX_ERCOT_E","county_group_449"
"TX","G4803650","Panola County","48365","TX_MISO","county_group_194"
"TX","G4803670","Parker County","48367","TX_ERCOT_E","independent_county_G4803670"
"TX","G4803690","Parmer County","48369","TX_SPP","county_group_309"
"TX","G4803710","Pecos County","48371","TX_ERCOT_W","county_group_490"
"TX","G4803730","Polk County","48373","TX_MISO","county_group_455"
"TX","G4803750","Potter County","48375","TX_SPP","independent_county_G4803750"
"TX","G4803770","Presidio County","48377","TX_ERCOT_W","county_group_490"
"TX","G4803790","Rains County","48379","TX_ERCOT_E","county_group_133"
"TX","G4803810","Randall County","48381","TX_SPP","independent_county_G4803810"
"TX","G4803830","Reagan County","48383","TX_ERCOT_W","county_group_131"
"TX","G4803850","Real County","48385","TX_ERCOT_E","county_group_561"
"TX","G4803870","Red River County","48387","TX_ERCOT_E","county_group_197"
"TX","G4803890","Reeves County","48389","TX_ERCOT_W","county_group_490"
"TX","G4803910","Refugio County","48391","TX_ERCOT_E","county_group_595"
"TX","G4803930","Roberts County","48393","TX_SPP","county_group_309"
"TX","G4803950","Robertson County","48395","TX_ERCOT_E","county_group_366"
"TX","G4803970","Rockwall County","48397","TX_ERCOT_E","county_group_280"
"TX","G4803990","Runnels County","48399","TX_ERCOT_W","county_group_619"
"TX","G4804010","Rusk County","48401","TX_ERCOT_E","county_group_54"
"TX","G4804030","Sabine County","48403","TX_MISO","county_group_530"
"TX","G4804050","San Augustine County","48405","TX_MISO","county_group_530"
"TX","G4804070","San Jacinto County","48407","TX_MISO","county_group_455"
"TX","G4804090","San Patricio County","48409","TX_ERCOT_E","county_group_595"
"TX","G4804110","San Saba County","48411","TX_ERCOT_E","county_group_349"
"TX","G4804130","Schleicher County","48413","TX_ERCOT_W","county_group_131"
"TX","G4804150","Scurry County","48415","TX_ERCOT_W","county_group_619"
"TX","G4804170","Shackelford County","48417","TX_ERCOT_E","county_group_617"
"TX","G4804190","Shelby County","48419","TX_MISO","county_group_530"
"TX","G4804210","Sherman County","48421","TX_SPP","county_group_309"
"TX","G4804230","Smith County","48423","TX_ERCOT_E","independent_county_G4804230"
"TX","G4804250","Somervell County","48425","TX_ERCOT_E","county_group_449"
"TX","G4804270","Starr County","48427","TX_ERCOT_E","county_group_358"
"TX","G4804290","Stephens County","48429","TX_ERCOT_E","county_group_617"
"TX","G4804310","Sterling County","48431","TX_ERCOT_W","county_group_131"
"TX","G4804330","Stonewall County","48433","TX_ERCOT_W","county_group_619"
"TX","G4804350","Sutton County","48435","TX_ERCOT_W","county_group_131"
"TX","G4804370","Swisher County","48437","TX_SPP","county_group_309"
"TX","G4804390","Tarrant County","48439","TX_ERCOT_E","independent_county_G4804390"
"TX","G4804410","Taylor County","48441","TX_ERCOT_W","independent_county_G4804410"
"TX","G4804430","Terrell County","48443","TX_ERCOT_W","county_group_490"
"TX","G4804450","Terry County","48445","TX_SPP","county_group_551"
"TX","G4804470","Throckmorton County","48447","TX_ERCOT_E","county_group_617"
"TX","G4804490","Titus County","48449","TX_MISO","county_group_618"
"TX","G4804510","Tom Green County","48451","TX_ERCOT_W","independent_county_G4804510"
"TX","G4804530","Travis County","48453","TX_ERCOT_E","independent_county_G4804530"
"TX","G4804550","Trinity County","48455","TX_MISO","county_group_455"
"TX","G4804570","Tyler County","48457","TX_MISO","county_group_530"
"TX","G4804590","Upshur County","48459","TX_MISO","county_group_194"
"TX","G4804610","Upton County","48461","TX_ERCOT_W","county_group_131"
"TX","G4804630","Uvalde County","48463","TX_ERCOT_E","county_group_561"
"TX","G4804650","Val Verde County","48465","TX_ERCOT_W","county_group_131"
"TX","G4804670","Van Zandt County","48467","TX_ERCOT_E","county_group_133"
"TX","G4804690","Victoria County","48469","TX_ERCOT_E","county_group_579"
"TX","G4804710","Walker County","48471","TX_ERCOT_E","county_group_623"
"TX","G4804730","Waller County","48473","TX_ERCOT_E","county_group_6"
"TX","G4804750","Ward County","48475","TX_ERCOT_W","county_group_490"
"TX","G4804770","Washington County","48477","TX_ERCOT_E","county_group_366"
"TX","G4804790","Webb County","48479","TX_ERCOT_E","independent_county_G4804790"
"TX","G4804810","Wharton County","48481","TX_ERCOT_E","county_group_6"
"TX","G4804830","Wheeler County","48483","TX_SPP","county_group_309"
"TX","G4804850","Wichita County","48485","TX_ERCOT_E","independent_county_G4804850"
"TX","G4804870","Wilbarger County","48487","TX_ERCOT_W","county_group_619"
"TX","G4804890","Willacy County","48489","TX_ERCOT_E","county_group_26"
"TX","G4804910","Williamson County","48491","TX_ERCOT_E","independent_county_G4804910"
"TX","G4804930","Wilson County","48493","TX_ERCOT_E","county_group_140"
"TX","G4804950","Winkler County","48495","TX_ERCOT_W","county_group_490"
"TX","G4804970","Wise County","48497","TX_ERCOT_E","county_group_81"
"TX","G4804990","Wood County","48499","TX_ERCOT_E","county_group_133"
"TX","G4805010","Yoakum County","48501","TX_SPP","county_group_551"
"TX","G4805030","Young County","48503","TX_ERCOT_E","county_group_81"
"TX","G4805050","Zapata County","48505","TX_ERCOT_E","county_group_358"
"TX","G4805070","Zavala County","48507","TX_ERCOT_E","county_group_561"
"UT","G4900010","Beaver County","49001","UT","county_group_354"
"UT","G4900030","Box Elder County","49003","UT","county_group_613"
"UT","G4900050","Cache County","49005","UT","county_group_127"
"UT","G4900070","Carbon County","49007","UT","county_group_598"
"UT","G4900090","Daggett County","49009","UT","county_group_598"
"UT","G4900110","Davis County","49011","UT","independent_county_G4900110"
"UT","G4900130","Duchesne County","49013","UT","county_group_598"
"UT","G4900150","Emery County","49015","UT","county_group_598"
"UT","G4900170","Garfield County","49017","UT","county_group_354"
"UT","G4900190","Grand County","49019","UT","county_group_598"
"UT","G4900210","Iron County","49021","UT","county_group_354"
"UT","G4900230","Juab County","49023","UT","county_group_354"
"UT","G4900250","Kane County","49025","UT","county_group_354"
"UT","G4900270","Millard County","49027","UT","county_group_354"
"UT","G4900290","Morgan County","49029","UT","county_group_127"
"UT","G4900310","Piute County","49031","UT","county_group_354"
"UT","G4900330","Rich County","49033","UT","county_group_127"
"UT","G4900350","Salt Lake County","49035","UT","independent_county_G4900350"
"UT","G4900370","San Juan County","49037","UT","county_group_598"
"UT","G4900390","Sanpete County","49039","UT","county_group_354"
"UT","G4900410","Sevier County","49041","UT","county_group_354"
"UT","G4900430","Summit County","49043","UT","county_group_127"
"UT","G4900450","Tooele County","49045","UT","county_group_613"
"UT","G4900470","Uintah County","49047","UT","county_group_598"
"UT","G4900490","Utah County","49049","UT","independent_county_G4900490"
"UT","G4900510","Wasatch County","49051","UT","county_group_598"
"UT","G4900530","Washington County","49053","UT","independent_county_G4900530"
"UT","G4900550","Wayne County","49055","UT","county_group_354"
"UT","G4900570","Weber County","49057","UT","independent_county_G4900570"
"VA","G5100010","Accomack County","51001","VA","county_group_418"
"VA","G5100030","Albemarle County","51003","VA","county_group_523"
"VA","G5100050","Alleghany County","51005","VA","county_group_475"
"VA","G5100070","Amelia County","51007","VA","county_group_347"
"VA","G5100090","Amherst County","51009","VA","county_group_571"
"VA","G5100110","Appomattox County","51011","VA","county_group_571"
"VA","G5100130","Arlington County","51013","VA","independent_county_G5100130"
"VA","G5100150","Augusta County","51015","VA","county_group_67"
"VA","G5100170","Bath County","51017","VA","county_group_67"
"VA","G5100190","Bedford County","51019","VA","county_group_571"
"VA","G5100210","Bland County","51021","VA","county_group_145"
"VA","G5100230","Botetourt County","51023","VA","county_group_475"
"VA","G5100250","Brunswick County","51025","VA","county_group_347"
"VA","G5100270","Buchanan County","51027","VA","county_group_426"
"VA","G5100290","Buckingham County","51029","VA","county_group_347"
"VA","G5100310","Campbell County","51031","VA","county_group_364"
"VA","G5100330","Caroline County","51033","VA","county_group_367"
"VA","G5100350","Carroll County","51035","VA","county_group_145"
"VA","G5100360","Charles City County","51036","VA","county_group_74"
"VA","G5100370","Charlotte County","51037","VA","county_group_347"
"VA","G5100410","Chesterfield County","51041","VA","independent_county_G5100410"
"VA","G5100430","Clarke County","51043","VA","county_group_452"
"VA","G5100450","Craig County","51045","VA","county_group_475"
"VA","G5100470","Culpeper County","51047","VA","county_group_277"
"VA","G5100490","Cumberland County","51049","VA","county_group_347"
"VA","G5100510","Dickenson County","51051","VA","county_group_426"
"VA","G5100530","Dinwiddie County","51053","VA","county_group_39"
"VA","G5100570","Essex County","51057","VA","county_group_418"
"VA","G5100590","Fairfax County","51059","VA","county_group_115"
"VA","G5100610","Fauquier County","51061","VA","county_group_277"
"VA","G5100630","Floyd County","51063","VA","county_group_169"
"VA","G5100650","Fluvanna County","51065","VA","county_group_357"
"VA","G5100670","Franklin County","51067","VA","county_group_475"
"VA","G5100690","Frederick County","51069","VA","county_group_452"
"VA","G5100710","Giles County","51071","VA","county_group_169"
"VA","G5100730","Gloucester County","51073","VA","county_group_418"
"VA","G5100750","Goochland County","51075","VA","county_group_74"
"VA","G5100770","Grayson County","51077","VA","county_group_145"
"VA","G5100790","Greene County","51079","VA","county_group_523"
"VA","G5100810","Greensville County","51081","VA","county_group_39"
"VA","G5100830","Halifax County","51083","VA","county_group_347"
"VA","G5100850","Hanover County","51085","VA","county_group_74"
"VA","G5100870","Henrico County","51087","VA","independent_county_G5100870"
"VA","G5100890","Henry County","51089","VA","county_group_414"
"VA","G5100910","Highland County","51091","VA","county_group_67"
"VA","G5100930","Isle of Wight County","51093","VA","county_group_591"
"VA","G5100950","James City County","51095","VA","county_group_19"
"VA","G5100970","King and Queen County","51097","VA","county_group_418"
"VA","G5100990","King George County","51099","VA","county_group_367"
"VA","G5101010","King William County","51101","VA","county_group_74"
"VA","G5101030","Lancaster County","51103","VA","county_group_418"
"VA","G5101050","Lee County","51105","VA","county_group_426"
"VA","G5101070","Loudoun County","51107","VA","independent_county_G5101070"
"VA","G5101090","Louisa County","51109","VA","county_group_357"
"VA","G5101110","Lunenburg County","51111","VA","county_group_347"
"VA","G5101130","Madison County","51113","VA","county_group_277"
"VA","G5101150","Mathews County","51115","VA","county_group_418"
"VA","G5101170","Mecklenburg County","51117","VA","county_group_347"
"VA","G5101190","Middlesex County","51119","VA","county_group_418"
"VA","G5101210","Montgomery County","51121","VA","county_group_169"
"VA","G5101250","Nelson County","51125","VA","county_group_357"
"VA","G5101270","New Kent County","51127","VA","county_group_74"
"VA","G5101310","Northampton County","51131","VA","county_group_418"
"VA","G5101330","Northumberland County","51133","VA","county_group_418"
"VA","G5101350","Nottoway County","51135","VA","county_group_347"
"VA","G5101370","Orange County","51137","VA","county_group_277"
"VA","G5101390","Page County","51139","VA","county_group_416"
"VA","G5101410","Patrick County","51141","VA","county_group_414"
"VA","G5101430","Pittsylvania County","51143","VA","county_group_414"
"VA","G5101450","Powhatan County","51145","VA","county_group_74"
"VA","G5101470","Prince Edward County","51147","VA","county_group_347"
"VA","G5101490","Prince George County","51149","VA","county_group_39"
"VA","G5101530","Prince William County","51153","VA","county_group_177"
"VA","G5101550","Pulaski County","51155","VA","county_group_169"
"VA","G5101570","Rappahannock County","51157","VA","county_group_277"
"VA","G5101590","Richmond County","51159","VA","county_group_418"
"VA","G5101610","Roanoke County","51161","VA","county_group_475"
"VA","G5101630","Rockbridge County","51163","VA","county_group_67"
"VA","G5101650","Rockingham County","51165","VA","county_group_488"
"VA","G5101670","Russell County","51167","VA","county_group_426"
"VA","G5101690","Scott County","51169","VA","county_group_426"
"VA","G5101710","Shenandoah County","51171","VA","county_group_416"
"VA","G5101730","Smyth County","51173","VA","county_group_145"
"VA","G5101750","Southampton County","51175","VA","county_group_591"
"VA","G5101770","Spotsylvania County","51177","VA","county_group_367"
"VA","G5101790","Stafford County","51179","VA","county_group_215"
"VA","G5101810","Surry County","51181","VA","county_group_39"
"VA","G5101830","Sussex County","51183","VA","county_group_39"
"VA","G5101850","Tazewell County","51185","VA","county_group_426"
"VA","G5101870","Warren County","51187","VA","county_group_416"
"VA","G5101910","Washington County","51191","VA","county_group_145"
"VA","G5101930","Westmoreland County","51193","VA","county_group_418"
"VA","G5101950","Wise County","51195","VA","county_group_426"
